order_id,order_date,region,segment,category,product,units,unit_price,discount,revenue,cost,profit
13049,2024-04-25,South,Corporate,Technology,Keyboard,1,32.23,0.0,32.23,21.15,11.08
13050,2024-04-25,North,Small Business,Office Supplies,Stapler,1,9.1,0.012,8.98,6.17,2.81
13051,2024-04-25,South,Home Office,Technology,Laptop,1,952.54,0.018,934.92,708.54,226.39
13052,2024-04-25,North,Small Business,Technology,Laptop,1,950.99,0.021,930.94,740.83,190.1
13053,2024-04-25,South,Consumer,Office Supplies,Calendar,2,9.37,0.038,18.03,12.38,5.65
13054,2024-04-25,West,Corporate,Office Supplies,Pen,1,2.04,0.04,1.96,1.32,0.63
13055,2024-04-25,East,Small Business,Office Supplies,Paper,1,4.53,0.043,4.33,3.21,1.13
13056,2024-04-25,East,Home Office,Furniture,Desk,1,286.64,0.0,286.64,175.61,111.03
13057,2024-04-25,North,Home Office,Office Supplies,Calendar,1,10.44,0.049,9.92,7.01,2.92
13058,2024-04-25,West,Small Business,Furniture,Table,3,264.29,0.038,762.77,493.8,268.98
13059,2024-04-25,North,Corporate,Furniture,Cabinet,1,171.73,0.038,165.16,117.28,47.88
13060,2024-04-25,East,Small Business,Furniture,Cabinet,1,212.29,0.0,212.29,140.49,71.8
13061,2024-04-26,South,Small Business,Technology,Monitor,2,190.97,0.056,360.5,283.03,77.47
13062,2024-04-26,West,Home Office,Office Supplies,Paper,1,5.02,0.067,4.68,3.65,1.03
13063,2024-04-26,West,Corporate,Office Supplies,Paper,1,4.46,0.039,4.29,2.82,1.47
13064,2024-04-26,West,Corporate,Furniture,Bookcase,2,145.93,0.027,284.07,185.01,99.06
13065,2024-04-26,West,Consumer,Office Supplies,Pen,2,2.23,0.03,4.32,3.21,1.11
13066,2024-04-26,East,Corporate,Office Supplies,Paper,1,4.99,0.024,4.88,3.47,1.41
13067,2024-04-26,North,Corporate,Technology,Monitor,2,180.23,0.012,356.06,241.68,114.38
13068,2024-04-26,South,Consumer,Technology,Monitor,2,225.94,0.031,437.88,350.32,87.56
13069,2024-04-26,West,Corporate,Technology,Monitor,2,174.64,0.0,349.28,227.58,121.7
13070,2024-04-26,East,Small Business,Furniture,Bookcase,1,166.88,0.008,165.6,111.72,53.88
13071,2024-04-26,South,Consumer,Furniture,Cabinet,1,197.53,0.056,186.56,156.83,29.74
13072,2024-04-26,West,Consumer,Furniture,Desk,2,292.81,0.0,585.61,358.53,227.08
13073,2024-04-26,West,Small Business,Furniture,Desk,3,263.89,0.019,776.57,486.02,290.55
13074,2024-04-26,East,Small Business,Office Supplies,Stapler,1,8.54,0.008,8.47,6.09,2.38
13075,2024-04-26,North,Consumer,Furniture,Chair,2,129.6,0.018,254.44,197.61,56.83
13076,2024-04-26,West,Corporate,Technology,Mouse,2,19.75,0.042,37.83,30.53,7.3
13077,2024-04-26,North,Corporate,Technology,Monitor,2,193.33,0.012,381.88,241.2,140.68
13078,2024-04-26,North,Consumer,Furniture,Table,1,265.11,0.0,265.11,211.37,53.74
13079,2024-04-26,South,Small Business,Technology,Headphones,2,80.52,0.0,161.05,114.0,47.04
13080,2024-04-26,West,Small Business,Technology,Keyboard,1,25.52,0.02,25.0,15.81,9.19
13081,2024-04-26,North,Small Business,Furniture,Bookcase,1,136.72,0.008,135.6,106.5,29.1
13082,2024-04-26,East,Home Office,Office Supplies,Binder,1,6.02,0.024,5.88,3.82,2.05
13083,2024-04-26,South,Home Office,Office Supplies,Binder,1,6.63,0.023,6.48,4.55,1.93
13084,2024-04-26,East,Home Office,Furniture,Table,1,215.52,0.025,210.23,161.78,48.45
13085,2024-04-26,South,Home Office,Office Supplies,Binder,3,6.57,0.018,19.35,15.44,3.91
13086,2024-04-26,South,Small Business,Technology,Keyboard,1,26.87,0.018,26.38,16.56,9.82
13087,2024-04-26,West,Corporate,Technology,Monitor,3,198.41,0.015,586.38,455.85,130.53
13088,2024-04-27,North,Consumer,Furniture,Desk,1,300.01,0.032,290.29,205.35,84.94
13089,2024-04-27,South,Consumer,Office Supplies,Stapler,1,7.26,0.0,7.26,4.65,2.61
13090,2024-04-27,East,Consumer,Technology,Headphones,1,87.15,0.0,87.15,62.21,24.94
13091,2024-04-27,West,Corporate,Technology,Keyboard,1,31.7,0.036,30.56,23.26,7.3
13092,2024-04-27,South,Home Office,Office Supplies,Paper,4,4.35,0.01,17.24,13.45,3.8
13093,2024-04-27,South,Home Office,Furniture,Table,1,270.1,0.036,260.47,162.74,97.72
13094,2024-04-27,East,Home Office,Office Supplies,Stapler,2,8.75,0.036,16.88,10.52,6.36
13095,2024-04-27,East,Corporate,Technology,Headphones,4,71.73,0.02,281.11,209.44,71.68
13096,2024-04-27,South,Consumer,Office Supplies,Binder,5,5.36,0.013,26.46,17.08,9.38
13097,2024-04-27,East,Corporate,Furniture,Cabinet,1,183.59,0.005,182.6,124.67,57.93
13098,2024-04-27,North,Corporate,Office Supplies,Calendar,1,10.83,0.059,10.19,8.05,2.13
13099,2024-04-27,West,Home Office,Office Supplies,Calendar,3,11.46,0.057,32.43,26.73,5.71
13100,2024-04-27,East,Small Business,Technology,Mouse,1,18.78,0.0,18.78,11.84,6.94
13101,2024-04-27,North,Corporate,Technology,Laptop,1,847.8,0.011,838.42,671.73,166.7
13102,2024-04-28,South,Corporate,Technology,Monitor,1,178.59,0.009,176.98,140.91,36.07
13103,2024-04-28,North,Home Office,Technology,Laptop,1,815.31,0.0,815.31,548.52,266.79
13104,2024-04-28,South,Small Business,Furniture,Table,1,232.88,0.0,232.88,156.12,76.76
13105,2024-04-28,East,Home Office,Office Supplies,Paper,1,5.72,0.003,5.71,3.81,1.9
13106,2024-04-28,South,Small Business,Furniture,Table,2,218.17,0.028,424.08,302.2,121.88
13107,2024-04-28,West,Home Office,Furniture,Cabinet,1,215.63,0.034,208.34,151.94,56.4
13108,2024-04-28,East,Consumer,Office Supplies,Binder,1,5.65,0.038,5.43,3.43,2.0
13109,2024-04-28,South,Home Office,Office Supplies,Binder,1,5.64,0.034,5.45,3.55,1.9
13110,2024-04-28,West,Small Business,Furniture,Bookcase,1,164.15,0.027,159.75,119.67,40.08
13111,2024-04-28,North,Small Business,Office Supplies,Pen,1,1.71,0.001,1.7,1.31,0.4
13112,2024-04-28,South,Consumer,Furniture,Table,1,250.31,0.006,248.93,176.55,72.38
13113,2024-04-29,East,Small Business,Technology,Headphones,1,69.51,0.01,68.84,52.68,16.16
13114,2024-04-29,South,Small Business,Furniture,Desk,1,258.65,0.021,253.32,186.88,66.44
13115,2024-04-29,North,Corporate,Furniture,Bookcase,1,152.46,0.047,145.31,115.86,29.45
13116,2024-04-29,South,Consumer,Office Supplies,Pen,1,2.07,0.031,2.0,1.5,0.5
13117,2024-04-29,East,Consumer,Furniture,Bookcase,2,171.12,0.048,325.65,218.84,106.81
13118,2024-04-29,North,Home Office,Technology,Keyboard,1,31.55,0.033,30.52,19.56,10.96
13119,2024-04-29,West,Small Business,Technology,Keyboard,3,31.86,0.008,94.8,58.12,36.68
13120,2024-04-29,East,Consumer,Office Supplies,Paper,1,5.74,0.022,5.62,4.48,1.14
13121,2024-04-29,West,Small Business,Furniture,Desk,1,319.76,0.033,309.21,220.13,89.08
13122,2024-04-29,West,Consumer,Technology,Keyboard,1,28.4,0.045,27.12,19.45,7.67
13123,2024-04-29,North,Corporate,Office Supplies,Binder,1,5.73,0.015,5.64,3.89,1.75
13124,2024-04-29,South,Consumer,Furniture,Chair,1,121.59,0.04,116.79,96.22,20.57
13125,2024-04-29,North,Small Business,Office Supplies,Paper,1,4.81,0.019,4.71,3.24,1.47
13126,2024-04-29,East,Consumer,Office Supplies,Pen,1,2.14,0.017,2.11,1.62,0.49
13127,2024-04-29,South,Consumer,Furniture,Bookcase,2,153.83,0.014,303.23,197.82,105.41
13128,2024-04-29,South,Home Office,Office Supplies,Paper,2,5.62,0.0,11.24,8.94,2.31
13129,2024-04-29,West,Small Business,Office Supplies,Paper,1,4.37,0.006,4.34,3.11,1.23
13130,2024-04-29,North,Corporate,Office Supplies,Binder,1,5.23,0.016,5.15,3.56,1.59
13131,2024-04-29,East,Consumer,Technology,Monitor,1,222.2,0.0,222.2,166.49,55.72
13132,2024-04-29,North,Home Office,Office Supplies,Binder,1,6.48,0.05,6.15,4.46,1.69
13133,2024-04-29,West,Corporate,Office Supplies,Paper,1,5.37,0.0,5.37,4.19,1.18
13134,2024-04-29,East,Home Office,Office Supplies,Pen,1,1.72,0.007,1.71,1.19,0.51
13135,2024-04-29,North,Home Office,Furniture,Cabinet,1,225.95,0.037,217.62,164.07,53.56
13136,2024-04-29,North,Small Business,Technology,Laptop,1,871.43,0.013,859.96,552.5,307.46
13137,2024-04-29,North,Corporate,Office Supplies,Paper,1,5.68,0.008,5.64,3.9,1.73
13138,2024-04-29,South,Home Office,Office Supplies,Paper,1,4.99,0.027,4.86,3.34,1.52
13139,2024-04-29,South,Consumer,Technology,Keyboard,1,32.94,0.0,32.94,22.74,10.2
13140,2024-04-29,West,Consumer,Office Supplies,Binder,1,5.21,0.02,5.1,3.63,1.47
13141,2024-04-29,East,Corporate,Office Supplies,Binder,1,6.2,0.029,6.02,4.02,2.01
13142,2024-04-29,East,Consumer,Furniture,Bookcase,1,142.31,0.037,137.11,102.41,34.7
13143,2024-04-29,South,Home Office,Technology,Headphones,1,78.0,0.003,77.77,52.32,25.46
13144,2024-04-29,East,Small Business,Technology,Mouse,6,20.4,0.032,118.46,89.45,29.01
13145,2024-04-29,East,Corporate,Technology,Keyboard,1,32.35,0.012,31.95,24.91,7.03
13146,2024-04-29,East,Small Business,Furniture,Chair,1,119.95,0.0,119.95,84.76,35.19
13147,2024-04-29,West,Home Office,Office Supplies,Pen,1,2.13,0.022,2.09,1.31,0.78
13148,2024-04-29,East,Small Business,Office Supplies,Binder,3,5.91,0.018,17.43,11.17,6.26
13149,2024-04-29,North,Small Business,Technology,Headphones,1,72.41,0.048,68.9,57.08,11.82
13150,2024-04-29,South,Small Business,Furniture,Bookcase,3,142.89,0.022,419.19,285.96,133.23
13151,2024-04-29,South,Home Office,Office Supplies,Calendar,1,8.92,0.027,8.68,5.75,2.94
13152,2024-04-29,East,Consumer,Office Supplies,Binder,1,5.93,0.02,5.82,4.06,1.76
13153,2024-04-30,East,Corporate,Furniture,Bookcase,1,160.52,0.024,156.73,128.25,28.48
13154,2024-04-30,North,Consumer,Office Supplies,Binder,1,5.97,0.046,5.7,4.58,1.12
13155,2024-04-30,West,Corporate,Furniture,Cabinet,1,175.34,0.007,174.16,114.73,59.43
13156,2024-04-30,East,Home Office,Office Supplies,Stapler,2,8.67,0.028,16.85,12.59,4.25
13157,2024-04-30,North,Home Office,Office Supplies,Paper,4,4.84,0.022,18.91,14.86,4.05
13158,2024-04-30,East,Consumer,Technology,Monitor,3,202.16,0.041,581.46,471.25,110.21
13159,2024-04-30,West,Home Office,Furniture,Chair,1,130.0,0.0,130.0,90.81,39.19
13160,2024-04-30,South,Home Office,Furniture,Desk,1,288.24,0.036,277.95,224.18,53.77
13161,2024-04-30,West,Corporate,Technology,Monitor,3,189.97,0.0,569.9,373.47,196.42
13162,2024-04-30,West,Small Business,Office Supplies,Stapler,1,8.91,0.027,8.67,6.73,1.94
13163,2024-04-30,West,Corporate,Furniture,Bookcase,2,154.62,0.001,308.93,196.96,111.97
13164,2024-04-30,East,Small Business,Office Supplies,Stapler,1,8.48,0.0,8.48,6.17,2.31
13165,2024-04-30,East,Consumer,Technology,Headphones,3,86.19,0.024,252.43,187.1,65.34
13166,2024-04-30,North,Small Business,Furniture,Bookcase,1,167.16,0.042,160.1,120.85,39.25
13167,2024-04-30,West,Consumer,Technology,Headphones,1,73.24,0.046,69.88,51.89,17.99
13168,2024-04-30,South,Home Office,Office Supplies,Calendar,3,9.93,0.001,29.75,22.85,6.9
13169,2024-04-30,South,Corporate,Technology,Keyboard,3,27.45,0.043,78.85,65.63,13.22
13170,2024-04-30,North,Consumer,Furniture,Desk,1,284.72,0.03,276.13,201.33,74.8
13171,2024-04-30,East,Small Business,Furniture,Desk,1,268.13,0.0,268.13,190.54,77.59
13172,2024-04-30,West,Consumer,Office Supplies,Binder,1,6.0,0.052,5.68,4.65,1.04
13173,2024-04-30,South,Corporate,Furniture,Bookcase,1,135.18,0.015,133.15,82.1,51.05
13174,2024-04-30,North,Corporate,Technology,Mouse,2,19.43,0.006,38.61,30.1,8.51
13175,2024-04-30,West,Consumer,Office Supplies,Binder,1,6.39,0.02,6.26,3.97,2.28
13176,2024-04-30,South,Home Office,Technology,Monitor,1,190.73,0.029,185.13,143.48,41.65
13177,2024-04-30,South,Home Office,Technology,Monitor,1,219.76,0.029,213.34,140.24,73.1
13178,2024-04-30,West,Corporate,Furniture,Table,2,226.96,0.042,435.0,299.81,135.19
13179,2024-04-30,West,Corporate,Technology,Monitor,1,182.22,0.001,182.1,132.8,49.3
13180,2024-04-30,South,Home Office,Technology,Monitor,6,224.85,0.046,1287.17,946.0,341.16
13181,2024-04-30,East,Home Office,Office Supplies,Stapler,1,7.45,0.07,6.92,4.55,2.37
13182,2024-04-30,West,Consumer,Furniture,Table,1,253.79,0.018,249.32,167.87,81.45
13183,2024-04-30,North,Corporate,Office Supplies,Binder,1,6.78,0.022,6.63,5.28,1.35
13184,2024-04-30,South,Home Office,Furniture,Bookcase,1,155.11,0.0,155.11,96.03,59.07
13185,2024-04-30,North,Small Business,Technology,Mouse,1,22.49,0.005,22.38,17.33,5.05
13186,2024-04-30,South,Small Business,Technology,Laptop,2,1016.3,0.072,1886.14,1598.6,287.54
13187,2024-04-30,South,Home Office,Furniture,Chair,1,121.49,0.002,121.29,73.34,47.95
13188,2024-05-01,East,Small Business,Office Supplies,Binder,1,6.55,0.038,6.3,4.49,1.81
13189,2024-05-01,West,Corporate,Furniture,Bookcase,1,148.08,0.001,147.99,105.16,42.83
13190,2024-05-01,West,Small Business,Technology,Keyboard,1,30.24,0.007,30.02,21.39,8.62
13191,2024-05-01,West,Corporate,Technology,Monitor,3,201.0,0.013,594.93,435.33,159.6
13192,2024-05-01,North,Small Business,Technology,Keyboard,2,25.66,0.024,50.1,34.95,15.16
13193,2024-05-01,North,Small Business,Technology,Mouse,1,19.75,0.032,19.12,15.73,3.39
13194,2024-05-01,East,Corporate,Office Supplies,Calendar,3,11.01,0.0,33.02,24.69,8.33
13195,2024-05-01,West,Small Business,Technology,Monitor,2,223.75,0.019,439.13,354.08,85.05
13196,2024-05-01,West,Small Business,Technology,Keyboard,1,29.5,0.04,28.33,22.27,6.06
13197,2024-05-01,West,Home Office,Office Supplies,Paper,1,4.38,0.054,4.15,3.44,0.71
13198,2024-05-01,West,Home Office,Furniture,Bookcase,1,155.83,0.006,154.86,114.5,40.37
13199,2024-05-01,East,Consumer,Technology,Monitor,2,187.4,0.011,370.66,238.87,131.79
13200,2024-05-01,West,Consumer,Technology,Laptop,3,1025.67,0.007,3054.16,2344.25,709.91
13201,2024-05-01,East,Home Office,Technology,Headphones,1,74.97,0.005,74.6,57.4,17.2
13202,2024-05-01,West,Small Business,Technology,Monitor,1,200.07,0.0,200.07,129.62,70.46
13203,2024-05-01,East,Consumer,Technology,Monitor,1,196.8,0.062,184.58,132.36,52.22
13204,2024-05-01,West,Home Office,Technology,Headphones,1,76.05,0.013,75.08,45.65,29.43
13205,2024-05-01,East,Home Office,Furniture,Bookcase,1,145.21,0.001,145.08,90.95,54.13
13206,2024-05-01,East,Consumer,Office Supplies,Pen,4,2.08,0.022,8.13,6.32,1.81
13207,2024-05-01,South,Home Office,Furniture,Table,2,273.28,0.0,546.56,374.69,171.87
13208,2024-05-01,North,Small Business,Furniture,Bookcase,1,146.3,0.055,138.22,110.02,28.19
13209,2024-05-01,North,Consumer,Furniture,Chair,1,110.07,0.0,110.07,73.95,36.12
13210,2024-05-01,West,Corporate,Technology,Laptop,1,980.51,0.0,980.51,742.56,237.95
13211,2024-05-01,North,Corporate,Office Supplies,Binder,1,6.6,0.051,6.27,4.93,1.34
13212,2024-05-01,West,Small Business,Furniture,Bookcase,1,148.57,0.032,143.75,114.75,29.0
13213,2024-05-01,West,Corporate,Office Supplies,Calendar,4,10.26,0.021,40.2,31.55,8.65
13214,2024-05-01,West,Consumer,Technology,Keyboard,2,26.61,0.0,53.22,39.28,13.94
13215,2024-05-01,East,Consumer,Technology,Headphones,1,70.98,0.055,67.08,48.55,18.54
13216,2024-05-01,North,Small Business,Office Supplies,Paper,1,4.83,0.0,4.83,3.61,1.22
13217,2024-05-01,East,Home Office,Furniture,Table,2,214.2,0.047,408.22,336.81,71.4
13218,2024-05-01,North,Corporate,Office Supplies,Pen,1,2.05,0.031,1.98,1.42,0.57
13219,2024-05-01,North,Small Business,Technology,Mouse,2,19.62,0.016,38.61,24.14,14.47
13220,2024-05-01,East,Home Office,Office Supplies,Calendar,1,8.78,0.059,8.26,6.66,1.6
13221,2024-05-01,South,Consumer,Furniture,Cabinet,1,170.46,0.023,166.59,116.7,49.89
13222,2024-05-01,West,Corporate,Furniture,Bookcase,1,130.96,0.018,128.65,83.95,44.7
13223,2024-05-01,South,Home Office,Office Supplies,Paper,2,4.93,0.032,9.54,6.91,2.63
13224,2024-05-01,West,Corporate,Office Supplies,Pen,1,2.14,0.0,2.14,1.55,0.6
13225,2024-05-02,East,Consumer,Furniture,Desk,1,321.24,0.045,306.88,225.71,81.18
13226,2024-05-02,North,Small Business,Office Supplies,Binder,1,6.76,0.025,6.59,4.78,1.81
13227,2024-05-02,East,Home Office,Furniture,Cabinet,1,226.15,0.022,221.24,156.4,64.84
13228,2024-05-02,East,Consumer,Technology,Mouse,1,17.76,0.0,17.76,12.44,5.32
13229,2024-05-02,North,Home Office,Technology,Laptop,1,784.35,0.035,757.25,618.61,138.64
13230,2024-05-02,East,Small Business,Office Supplies,Stapler,2,7.68,0.029,14.91,11.55,3.36
13231,2024-05-02,East,Small Business,Furniture,Cabinet,1,177.47,0.019,174.16,118.73,55.44
13232,2024-05-02,North,Home Office,Furniture,Bookcase,1,147.84,0.008,146.7,97.6,49.1
13233,2024-05-02,East,Small Business,Technology,Monitor,1,217.03,0.025,211.69,144.65,67.04
13234,2024-05-02,West,Corporate,Office Supplies,Binder,3,6.7,0.034,19.43,15.42,4.01
13235,2024-05-02,West,Home Office,Furniture,Chair,1,120.12,0.05,114.1,90.54,23.56
13236,2024-05-02,North,Small Business,Office Supplies,Pen,3,1.96,0.009,5.82,3.92,1.91
13237,2024-05-02,North,Corporate,Office Supplies,Calendar,4,11.5,0.0,46.0,32.13,13.86
13238,2024-05-02,East,Home Office,Furniture,Bookcase,1,129.41,0.011,127.97,92.11,35.86
13239,2024-05-02,West,Small Business,Technology,Mouse,1,21.17,0.024,20.66,15.84,4.82
13240,2024-05-02,South,Home Office,Office Supplies,Stapler,1,9.18,0.0,9.18,6.19,2.98
13241,2024-05-02,West,Consumer,Furniture,Cabinet,1,217.6,0.051,206.43,164.03,42.4
13242,2024-05-02,West,Corporate,Furniture,Cabinet,2,226.35,0.028,439.84,324.14,115.71
13243,2024-05-02,South,Small Business,Office Supplies,Paper,1,5.39,0.0,5.39,3.93,1.45
13244,2024-05-02,North,Small Business,Technology,Mouse,1,20.0,0.036,19.27,14.99,4.28
13245,2024-05-02,North,Home Office,Technology,Mouse,1,18.11,0.022,17.71,11.66,6.04
13246,2024-05-02,West,Small Business,Furniture,Desk,1,300.36,0.0,300.36,192.42,107.94
13247,2024-05-02,West,Home Office,Furniture,Bookcase,1,166.53,0.027,162.06,128.19,33.87
13248,2024-05-02,North,Home Office,Office Supplies,Calendar,4,9.08,0.022,35.51,26.79,8.72
13249,2024-05-02,West,Corporate,Furniture,Table,2,218.78,0.009,433.41,330.19,103.22
13250,2024-05-02,West,Home Office,Furniture,Desk,2,298.88,0.0,597.75,402.44,195.31
13251,2024-05-02,South,Small Business,Furniture,Chair,1,103.49,0.023,101.1,81.11,19.99
13252,2024-05-02,East,Small Business,Office Supplies,Binder,3,5.79,0.029,16.87,12.06,4.81
13253,2024-05-03,North,Small Business,Office Supplies,Stapler,1,7.18,0.021,7.03,5.23,1.8
13254,2024-05-03,West,Small Business,Technology,Laptop,2,803.69,0.053,1522.61,1107.62,414.99
13255,2024-05-03,South,Corporate,Office Supplies,Calendar,1,11.11,0.0,11.11,8.39,2.72
13256,2024-05-03,North,Small Business,Technology,Keyboard,4,26.76,0.016,105.32,78.58,26.73
13257,2024-05-03,South,Corporate,Office Supplies,Stapler,1,6.84,0.0,6.84,4.31,2.53
13258,2024-05-03,North,Home Office,Technology,Headphones,1,70.4,0.014,69.42,51.98,17.44
13259,2024-05-03,West,Corporate,Technology,Monitor,1,178.44,0.013,176.06,140.8,35.27
13260,2024-05-03,East,Corporate,Technology,Monitor,1,225.91,0.022,221.03,159.17,61.85
13261,2024-05-03,South,Home Office,Technology,Keyboard,1,26.19,0.013,25.85,17.77,8.08
13262,2024-05-03,North,Consumer,Technology,Headphones,1,77.21,0.061,72.53,48.17,24.36
13263,2024-05-03,West,Small Business,Technology,Headphones,1,87.38,0.015,86.06,54.79,31.27
13264,2024-05-03,West,Corporate,Technology,Monitor,1,183.56,0.041,176.08,133.61,42.47
13265,2024-05-03,North,Home Office,Technology,Mouse,1,20.56,0.0,20.55,14.35,6.19
13266,2024-05-03,West,Consumer,Technology,Laptop,2,945.76,0.0,1891.53,1145.02,746.51
13267,2024-05-03,West,Small Business,Furniture,Chair,1,108.71,0.019,106.65,77.41,29.24
13268,2024-05-03,West,Home Office,Office Supplies,Calendar,1,10.25,0.006,10.19,6.45,3.74
13269,2024-05-03,North,Consumer,Furniture,Table,2,280.25,0.037,539.86,337.25,202.61
13270,2024-05-03,North,Home Office,Furniture,Chair,2,126.14,0.01,249.75,196.5,53.25
13271,2024-05-03,East,Small Business,Office Supplies,Calendar,1,10.21,0.008,10.13,6.2,3.93
13272,2024-05-03,West,Small Business,Technology,Laptop,6,816.65,0.026,4772.38,3207.79,1564.58
13273,2024-05-03,South,Home Office,Office Supplies,Paper,1,5.54,0.064,5.19,3.7,1.48
13274,2024-05-03,South,Home Office,Furniture,Bookcase,1,128.74,0.025,125.49,84.29,41.2
13275,2024-05-03,South,Corporate,Furniture,Desk,2,318.96,0.009,632.46,507.99,124.47
13276,2024-05-03,East,Consumer,Furniture,Chair,1,127.16,0.053,120.4,101.72,18.68
13277,2024-05-03,West,Small Business,Technology,Keyboard,2,33.95,0.036,65.46,42.28,23.18
13278,2024-05-03,East,Home Office,Office Supplies,Stapler,2,9.09,0.029,17.65,11.68,5.97
13279,2024-05-03,East,Small Business,Office Supplies,Pen,5,1.85,0.021,9.05,6.66,2.39
13280,2024-05-03,East,Consumer,Technology,Mouse,1,19.65,0.0,19.65,13.87,5.78
13281,2024-05-03,East,Consumer,Technology,Keyboard,1,28.19,0.0,28.19,17.81,10.38
13282,2024-05-03,East,Home Office,Furniture,Desk,3,270.23,0.028,788.05,504.02,284.03
13283,2024-05-03,East,Small Business,Office Supplies,Stapler,1,9.08,0.041,8.71,6.75,1.96
13284,2024-05-03,East,Corporate,Office Supplies,Binder,1,6.04,0.0,6.04,3.72,2.32
13285,2024-05-03,South,Home Office,Furniture,Bookcase,1,127.98,0.051,121.46,94.02,27.44
13286,2024-05-03,South,Consumer,Technology,Headphones,1,73.14,0.0,73.14,51.95,21.18
13287,2024-05-03,East,Corporate,Office Supplies,Paper,1,4.62,0.004,4.61,3.12,1.48
13288,2024-05-03,East,Home Office,Office Supplies,Calendar,1,10.41,0.0,10.41,7.33,3.08
13289,2024-05-03,West,Small Business,Office Supplies,Binder,1,5.98,0.014,5.89,4.07,1.83
13290,2024-05-04,East,Corporate,Office Supplies,Calendar,1,11.07,0.038,10.65,6.77,3.88
13291,2024-05-04,East,Home Office,Furniture,Table,6,277.05,0.054,1572.14,1029.84,542.3
13292,2024-05-04,South,Small Business,Technology,Monitor,1,221.95,0.0,221.95,174.85,47.1
13293,2024-05-04,West,Consumer,Office Supplies,Paper,1,5.49,0.001,5.49,4.28,1.21
